date,600036_600519,600036_002475,600036_600276,600036_601088,600519_002475,600519_600276,600519_601088,002475_600276,002475_601088,600276_601088
2019-10-22,0.3358843266133245,0.3130110228515147,0.27960877714685056,0.4272682924395617,0.452058616497098,0.4426425272211763,0.07655799467671892,0.3601318947688249,0.12830907376795644,0.27038534654314555
2019-10-23,0.33621664210400704,0.31359304104210756,0.27922856998303197,0.4263118478290218,0.4476854226894242,0.44672486225199676,0.07662250111843505,0.3577677907194171,0.13083943296791445,0.26800987774640495
2019-10-24,0.3276978695171434,0.3024781578449442,0.2700234628736405,0.4366948946928938,0.46819182822700384,0.4522256517084109,0.07033434012318383,0.3574379479046371,0.11318745546051083,0.2564543548353164
2019-10-25,0.3096476606859377,0.2834780287788527,0.25168568358811527,0.43534488470265076,0.4735728359529575,0.4611986209312935,0.05372703262287987,0.3978930252366011,0.08879865545648864,0.20407399547978947
2019-10-28,0.30811622386799276,0.2840109956262765,0.2315793256566441,0.4282821382929265,0.47349452085155797,0.4524421693079547,0.05497781164111642,0.3839855512043202,0.08781453664237218,0.21802989339448092
2019-10-29,0.31541464479096626,0.2768073011727929,0.2278194899206068,0.4222240778398089,0.4815334580111627,0.45137461251028466,0.06458303931558894,0.37098920827775,0.09644120160762557,0.2084981319680653
2019-10-30,0.3238641381133906,0.2579106440692886,0.23829457326514109,0.41624832225312286,0.4761802622327929,0.4547101535125672,0.06447391762501656,0.36595658962588995,0.11432828613370534,0.20948748336600057
2019-10-31,0.319479129425579,0.2348360722923996,0.23729113759806536,0.41549163070006,0.4664386252314271,0.45221054367801794,0.06164218093975007,0.34207165270266143,0.10379626863082093,0.20874106091486205
2019-11-01,0.298391858851986,0.25713102839915003,0.24680395216037845,0.3823072729907686,0.46902000491406864,0.4482789602063631,0.0520275907019864,0.349006705680479,0.10110453376444885,0.20181460689048092
2019-11-04,0.2988189457850918,0.23344784110896372,0.22439210890697592,0.34913774315381985,0.46339679017022567,0.43969068467377587,0.03292937347785585,0.3382556806328347,0.061176011338421425,0.18494328713625668
2019-11-05,0.27974909033114476,0.2254598097155632,0.17912518472472813,0.3207382464424567,0.43335547243366823,0.42737481297650426,-0.004691443493741388,0.26813287690749305,-0.001983565264019467,0.11610943804317544
2019-11-06,0.27147228716298516,0.21422276354779732,0.17618353423921357,0.2986729692805539,0.436986976924016,0.4292700753016334,0.0007735174684533642,0.2709721642553498,0.00998959368842378,0.12436622349069881
2019-11-07,0.2686829696944925,0.2106398706621386,0.18284758555454092,0.3045634271958168,0.4353858504424389,0.42801684504380116,0.00015949912000457768,0.2740683675826866,0.013028466494770727,0.12930281418274486
2019-11-08,0.2387827663892738,0.17880171124325384,0.16531233077103802,0.29426427333554667,0.41671044581790484,0.4210655451498003,-0.013944801789803396,0.2632151048133496,-0.001698513225545626,0.12303762734234049
2019-11-11,0.23569547941607896,0.17181973668086764,0.18786690986479507,0.3137014220814186,0.41114144517994405,0.4249230105405951,-0.00018235487444024864,0.27355930990588195,0.012540943844646782,0.1730629012762926
2019-11-12,0.21052520216722095,0.15349744676955154,0.18714642413273364,0.29620018446140967,0.3572044566001583,0.4598176070138802,-0.10320054067106102,0.27730365027382675,-0.04616687947205867,0.17752438060736173
2019-11-13,0.19868349424766724,0.1323755397240868,0.1736788200753677,0.2962904032399824,0.36706651885273905,0.46531270875969594,-0.12365629761296044,0.28355714331079857,-0.07278129583536,0.155777892325807
2019-11-14,0.2007966062621655,0.1351339307622135,0.15795853582656447,0.30325962908664905,0.3654331897873171,0.44948305227619867,-0.14022078751538236,0.27024083916769687,-0.07206767841945604,0.12739006527889105
2019-11-15,0.19949944378628132,0.13781938641360128,0.15366544809858548,0.29366188367384116,0.37983249820754306,0.45200942338853495,-0.12414990325572452,0.28750089213591934,-0.06958719233889855,0.15640791970162082
2019-11-18,0.1924824407760267,0.12427884861693798,0.15017626729013941,0.31452950507212174,0.3831515782983107,0.4538977126838588,-0.12538530883019863,0.2872292141919372,-0.08308877943759772,0.1512114321613094
2019-11-19,0.1927983945593155,0.12019241802213804,0.14464521578409956,0.31504816812076214,0.3856421921751333,0.4651222238379867,-0.12484619086377896,0.28372655352314796,-0.10251836575797058,0.11429117963630879
2019-11-20,0.18971508781379795,0.1500729591770458,0.15894587514833836,0.30512235597954723,0.3755349673182752,0.46910622574167976,-0.1262970361709396,0.3023888700112043,-0.1059093492531224,0.11453344000730964
2019-11-21,0.1926451474772679,0.15601698574580283,0.1658797500506732,0.304147009876972,0.3734822569824689,0.46519032755283707,-0.12319919398742024,0.2992389691496603,-0.09876931230625814,0.11758035603437715
2019-11-22,0.2179466056845568,0.16316167709211352,0.17525404089460686,0.29646958982252425,0.4653279266057532,0.5272868019101363,-0.0919630219350815,0.348710261471333,-0.14832110033426454,0.08455079289226658
2019-11-25,0.1710565800281512,0.10463148823210852,0.07622350918229878,0.28805033943664865,0.44882711004784903,0.508433471469674,-0.14282042276059553,0.2992752829284824,-0.20575237701004673,0.002397279629574418
2019-11-26,0.10154586142134452,0.046370189018559674,0.030427970222978353,0.30007801402025996,0.4352271995160045,0.49914734515518977,-0.15623712204496612,0.292314513907859,-0.21940751675813666,-0.006098044124137277
2019-11-27,0.10774421413131975,0.07286490787691731,0.03735284785644262,0.27258964479380715,0.4341917155022415,0.4997804787703193,-0.1616684444198725,0.2946311223191531,-0.23827768492284215,-0.012315386768731748
2019-11-28,0.10294061408982028,0.06510936871928025,0.04660159531219086,0.27693876382933263,0.4327986031422907,0.5102766507891792,-0.14849573127907437,0.30918698299531927,-0.22971172354285938,-0.014360472638608106
2019-11-29,0.1741264211981031,0.07681898238027367,0.09406721593890359,0.252132582518442,0.4325619428703476,0.563078919170995,-0.1274453091211035,0.31491273949885495,-0.2323828789514036,-0.01736911905786274
2019-12-02,0.1588014883812375,0.08717515240585107,0.06857881814934019,0.24506497942045102,0.4640077054706629,0.525838394179694,-0.14965440279969333,0.36126472520316133,-0.2272403781913218,-0.055973735831539084
2019-12-03,0.14777186692781713,0.08116730713429261,0.07409729246632922,0.2734220953430499,0.4675382116213528,0.5153410813731258,-0.16341557609935867,0.35812722028403504,-0.26822418912234863,-0.03617273629143711
2019-12-04,0.14639682008389757,0.08530747463752282,0.062274629802978605,0.28131018723146345,0.4714327973745614,0.5199840368348129,-0.16656923854356487,0.3827312573138418,-0.2833957858096488,-0.042237966049418194
2019-12-05,0.17509769240261558,0.11680154254901329,0.07039709545105537,0.2552336786110426,0.46528375678076966,0.5198155696680741,-0.15103205103048084,0.37625219949395716,-0.26077362529707876,-0.03783096075900895
2019-12-06,0.14906451152925915,0.10834227078868165,0.07045515768713664,0.2771813736434233,0.4775119493928203,0.5243710595689498,-0.1262782093076933,0.3826819180250502,-0.250520555605016,-0.03447194796386062
2019-12-09,0.15433913427619367,0.11569401493089777,0.06705826353886417,0.2432684600393321,0.482336056167883,0.5302149268900477,-0.1414032215962104,0.40907717221806783,-0.2787867270910532,-0.12381980218959661
2019-12-10,0.14822587955194924,0.1214907924947761,0.055051099904551544,0.24923461974756045,0.48632562267386037,0.5298082904009541,-0.1451823355562253,0.4158013796458515,-0.28065674166200705,-0.13169287618060715
2019-12-11,0.1319677604933296,0.08180469788102682,0.07510720210609936,0.2552974536363561,0.4796108319682101,0.54212912175102,-0.1474153237563002,0.4310767966289556,-0.28850912753749275,-0.13063800034409373
2019-12-12,0.14668617659339636,0.08558373887864106,0.07885245405020962,0.255227779812954,0.44945448677721833,0.5030835520269338,-0.1452168536427991,0.4052820111608151,-0.28805306030782857,-0.13200786745146129
2019-12-13,0.18390035187770074,0.1155283648814542,0.11137819341905097,0.27191893383131516,0.45834085304685385,0.5189866834296506,-0.1428947802211311,0.4134962646892183,-0.2770402568608671,-0.11930540886036049
2019-12-16,0.19103019100177035,0.1353366935609542,0.1295696115811689,0.27428221891089033,0.4634442212347488,0.5290458157271314,-0.15326767728820595,0.4016408520881215,-0.29871374046771737,-0.1408972088599428
2019-12-17,0.19355119719139502,0.1374948907760808,0.12729487467429232,0.28115833223711756,0.46712788362386937,0.5288626358890921,-0.11457274696970256,0.40365212426821895,-0.2762992054189096,-0.12479998345798385
2019-12-18,0.21210595389166104,0.11545162210737625,0.11309336245639551,0.2730914884157136,0.4493573878295758,0.5526226255264661,-0.08668760366859636,0.4106860005500765,-0.2552833195037494,-0.11476063184770409
2019-12-19,0.2151451230476556,0.12115760457874335,0.11542046556316056,0.2598239145504094,0.45328093754446697,0.5515437979780723,-0.09694825877362041,0.4093317356720117,-0.26276643443925396,-0.11321348130045554
2019-12-20,0.22328465797771674,0.12556965541750917,0.11753555386664451,0.2570055005304929,0.4501192413806148,0.5449339752753324,-0.1114346609289062,0.403893692784646,-0.27449815035943803,-0.12451315531729681
2019-12-23,0.21419807980915928,0.13310762810497184,0.11165748133020127,0.23617601853640224,0.44694895131893125,0.5442460298916544,-0.13187636389295418,0.40045712106328585,-0.25571190796780685,-0.13788037820432592
2019-12-24,0.22066379495410937,0.1320580222799087,0.10191383835091641,0.2535156459267519,0.5069358450919164,0.537477326074585,-0.17754219518596717,0.4200007364213439,-0.24032872403564454,-0.1611847969408885
2019-12-25,0.2336233039349224,0.1452230123076427,0.10702244674849906,0.26426357728035005,0.5025897963849444,0.5456416060951779,-0.1829331212433512,0.4290127336261611,-0.259570901590824,-0.15609967564868082
2019-12-26,0.2553190664158274,0.17309798294188755,0.148749768821335,0.25842419885489104,0.4993819850771128,0.5437580309573374,-0.17639344408788601,0.4169122399837286,-0.2562350596745855,-0.13710080931464044
2019-12-27,0.2307564043301024,0.1888034630097616,0.14815626503590346,0.25992681791021066,0.4855277176284892,0.5314805424042475,-0.13362553644396305,0.44502683486590405,-0.16171873989961036,-0.15884196387379804
2019-12-30,0.19926023492004935,0.15992615810951624,0.14201260852094372,0.2540557927341796,0.4436834592981897,0.5396565048670715,-0.05802858255600727,0.44309152251880085,-0.15743839171157462,-0.12255220236226207
2019-12-31,0.20186963267047622,0.14478589956498567,0.12731513767707797,0.2544648205149491,0.4598560844829252,0.539807212402249,-0.04748957004693309,0.45603697641762664,-0.1689173531334874,-0.12486988180820517
2020-01-02,0.056296279396869216,0.18576624738283026,0.13622521993794293,0.30091154483109234,0.3638147272004204,0.4838709247619157,-0.110961359590865,0.44723191036805765,-0.12324363952507722,-0.0985981465412962
2020-01-03,0.01025869221704467,0.18540817471006865,0.13925048875132245,0.2951882982219926,0.36016665773755163,0.5070074227099689,-0.09346198608314431,0.42102549239226694,-0.11319185765571872,-0.08067991105261706
2020-01-06,-0.04006024652445331,0.1893669763430886,0.14445670352617887,0.27396936199139055,0.3632403737987982,0.501177457295523,-0.1039205864952121,0.4011065385553651,-0.0989036330056299,-0.10439788921865209
2020-01-07,-0.052520349757587195,0.16482754671946007,0.14138945325165947,0.2735009002706867,0.35788032464258435,0.504099172058569,-0.10001809500771491,0.4058713096827201,-0.10386095802574494,-0.102601064139343
2020-01-08,-0.029775235089848032,0.18914433780481826,0.15241712809564736,0.3134269312576308,0.38513916063450265,0.4903328694115022,-0.050635654527839614,0.4181268495291676,-0.06357452291381442,-0.07230164088257506
2020-01-09,-0.002881444912869643,0.22223172504618083,0.16935557508006813,0.3178170392743352,0.39475723875768765,0.5377776498930382,-0.06173421343786687,0.45328432599059065,-0.05358268238523304,-0.06220605519342795
2020-01-10,-0.005225432074510444,0.2158744799094951,0.17135970381344726,0.31918457417142954,0.3754487760092085,0.5440107203381196,-0.05989159726983937,0.4674461313622684,-0.010483238422572405,-0.07149879677243479
2020-01-13,-0.017230571586320513,0.19567118768705935,0.14509615759469052,0.2986925275556137,0.3831346217055976,0.5425378076549088,-0.06429133022104325,0.4566160065797963,-0.018981823606362153,-0.08898889232649752
2020-01-14,-0.0054570483251067834,0.19366318850663397,0.15555636310635432,0.3002978635278441,0.37786468414473307,0.5482808828796424,-0.05805361145006522,0.45262709495253584,-0.01736906427097878,-0.07793447133635183
2020-01-15,-0.013407398973777821,0.1529720103315697,0.1501392084795868,0.32804021219167917,0.3788780254345807,0.5488995984159711,-0.06378183114511748,0.4442953286365321,-0.04497233857159324,-0.07466689187343992
2020-01-16,-0.015533032688758715,0.16226935813192134,0.14894496653146566,0.32681921875113024,0.38648687437293294,0.5465518872829492,-0.06744354118883418,0.4531357005577635,-0.03936915543840826,-0.07820077534095254
2020-01-17,-0.007628858303336442,0.16662784518431684,0.1397368596147625,0.3082917822641752,0.38154068855362727,0.5226173533979531,-0.057550981455577487,0.38507343176748265,-0.046411080891978776,-0.05111520631536785
2020-01-20,-0.013420748945324582,0.19226960315010722,0.15999169887002485,0.28924142936207176,0.3311823227059455,0.5062317928707925,-0.02454624639251943,0.32498364809529,-0.04679615062909358,-0.005257791763496293
2020-01-21,0.008399645858278857,0.18450834144056458,0.18182010005017746,0.3095998494542224,0.32638947154607917,0.5047019436170365,-0.017284888455754772,0.34208638664964763,-0.049624874368836544,-0.035034110679363566
2020-01-22,0.011178679527659973,0.18118485615150862,0.18135161442044945,0.31131791962199584,0.30483763180125933,0.5115866013466489,-0.02817313928667072,0.3325718825518924,-0.02377381624252604,-0.03256925534749198
2020-01-23,0.048014450406659276,0.2578218867602085,0.2209449287252143,0.37696588422512406,0.33576272862709133,0.5258116057743087,0.017685864700859973,0.36661397069655083,0.037664604849182284,0.020361319184971773
2020-02-03,0.2058799332986065,0.43799379851519643,0.2860610605915303,0.5543434267570874,0.4585018743650378,0.5554965560720205,0.24451440732709587,0.44875348672729204,0.33928005291710894,0.14716871974010717
2020-02-04,0.21595098406169855,0.4287200153100144,0.2681699172767653,0.5866557657794835,0.5071489911676057,0.5612093905621637,0.276089910605013,0.4499074667145986,0.3721892237526641,0.1652539455970161
2020-02-05,0.2020013368441384,0.4368469378057648,0.2716953284546479,0.6011501512477396,0.5077089229809776,0.5732676726894926,0.2821558719658125,0.43925614609975433,0.3715811625221772,0.16412968121016366
2020-02-06,0.21724161495103145,0.4153374953228831,0.29192900220143975,0.6015746370085178,0.5055349001509367,0.5808141187721616,0.28318937800845784,0.46060462533631363,0.3716942216500844,0.16921313211594463
2020-02-07,0.21787753118902434,0.4381273474806765,0.2972664549082661,0.613683835521,0.4872648290936477,0.5782178847163625,0.2806209861585625,0.4595417888565964,0.36891755467665793,0.16988797350171495
2020-02-10,0.2204443295251004,0.43465134985465076,0.30306736278887086,0.6022502233998316,0.4859037744870242,0.5847517115931906,0.2770760285262884,0.45573105194016655,0.3700450500540284,0.15771603283402655
2020-02-11,0.24930903926015308,0.4506932632240741,0.3235378763784152,0.6142934116284828,0.5087704603908282,0.5937685517894562,0.3030859569098538,0.4700180571002831,0.38953245572024353,0.1757144080073256
2020-02-12,0.24812643473946944,0.4466008147384267,0.3070969312402708,0.6085024316049295,0.5071649887384485,0.5876270699638679,0.303694097329676,0.4461321872317404,0.3859384748370442,0.1443043796016596
2020-02-13,0.25043336406671746,0.45109474683507594,0.31550376265433516,0.6093542207853674,0.509347729821115,0.5865079271187481,0.3037316887324654,0.4573069963120412,0.3883497321262901,0.1450795993019455
2020-02-14,0.25814626045408984,0.45959167970464665,0.3233875500206444,0.6119245250633985,0.4995038229331882,0.5782478197076389,0.3260648622483342,0.4478204476330346,0.40978311380450116,0.1632926333985157
2020-02-17,0.2671483327136237,0.47101440170553055,0.3526663213622486,0.6141793791676189,0.5029828394889111,0.5837412990171634,0.33429107755862353,0.4671568459683814,0.4167191388071882,0.18992420320952527
2020-02-18,0.2717443455762091,0.4758040874211262,0.3696345415984136,0.6315722619373965,0.5042996666186488,0.5870935075039184,0.3391609659411279,0.464781222284874,0.41395526377605896,0.1813549868697408
2020-02-19,0.2655199498527659,0.4979692339401409,0.3740134593381379,0.623925681374672,0.5055275287189356,0.5756451853893688,0.32975946037574694,0.46625132913481115,0.4276723070911872,0.18410504254716675
2020-02-20,0.27996696179014197,0.5119429260447135,0.3875808512776805,0.6278518597476238,0.5216294786206379,0.585420761314207,0.3364028286477122,0.46300515264644515,0.4306628681548907,0.18355589432442176
